[Zone]  ID=zSnow1a; dark=True; timeUntilNewDay=24; showFogOfWar=True; fogOfWar=True; minimapEnabled=True; allowCameraPastZoneEdges=False; cantAct=False; cantGameOver=False; alwaysKeepWeaponsUnsheathed=False; peaceful=False; overseerMode=False; rollingPinStyle=False; drawSky=False; drawSky_overrideYpos=-1; boatZone=False; wind=True; overworld=False; canDropItems=True; 
 travelSong=CC0-DeepNoise; travelSongVolume=1; travelSongPitch=0.5; song2=; song2Volume=1; song2Pitch=0; combatSong=CC0-DeepNoise; combatSongVolume=1; combatSongPitch=0; combatSongDelay=0; 
darkR=102; darkG=102; darkB=153; 
 screenWaveFreq=0; screenDarkWaveFreq=0; screenWaveAmp=0.01; screenDarkWaveAmp=0.01; screenWaveSpeed=0.2; screenWaveAmp_reflect=0.0014; 
 bgTerrainTypeID=; bgFXID=ocean; bgFX_sineWave=12; darkenedTileTexture=darkenedTile; bgScale=1; bgParallaxRatio=1; bgMoveSpeedX=0; bgMoveSpeedY=0; 
paletteOverride=; zoneDirtPalette=p61; zoneGrassPalette=p26; zoneGrassDarkPalette=p13; zoneStonePalette=pGreyD; zoneStoneDarkPalette=pGreyD2; zoneStoneLightPalette=pGreyD; zoneWaterPalette=pBlue; zoneDirtDarkPalette=p26; zoneWoodPalette=pWood; zoneWoodDarkPalette=pWoodDark; zoneMisc1Palette=p9; zoneMisc2Palette=p12; zoneMisc3Palette=pRed; zoneMisc4Palette=pBlue; zoneMisc5Palette=pGreen; zoneMisc6Palette=pOrange; zoneMisc7Palette=pYellow; zoneMisc8Palette=pPurple; 

combatMode=False; zoneFX=w_snowstormOccasional;zoneFXTime=16;zoneFX_x=-1;zoneFX_y=-1;

[Item] ID=xpGem; q=1; bu=True; x=0; y=0;
[Item] ID=cliffEdge1_S; q=1; x=0; y=2;
[Item] ID=cliffEdge1_S; q=1; x=34; y=12;
[Item] ID=cliffEdge1_corner; q=1; x=34; y=14;
[Item] ID=cliffEdge1_SW; q=1; x=34; y=15;
[Item] ID=rubble; q=1; x=34; y=26;
[Item] ID=rubble; q=1; x=34; y=28;
[Item] ID=rubble; q=1; x=34; y=29;
[Item] ID=rocks1; q=1; r=-360; x=34; y=48;
[Item] ID=cliffEdge1_N; q=1; x=34; y=58;
[Item] ID=cliffEdge1_NW; q=1; r=-360; x=34; y=58;
[Item] ID=cliffEdge1_E_top; q=1; x=34; y=59;
[Item] ID=cliffEdge1_E; q=1; x=34; y=60;
[Item] ID=cliffEdge1_E; q=1; x=34; y=61;
[Item] ID=cliffEdge1_SW; q=1; r=-360; x=34; y=62;
[Item] ID=cliffEdge1_S; q=1; x=34; y=64;
[Item] ID=rubble; q=1; x=34; y=65;
[Item] ID=debris; q=1; x=34; y=74;
[Item] ID=rubble; q=1; x=34; y=76;
[Item] ID=cliffEdge1_N; q=1; x=34; y=85;
[Item] ID=cliffEdge1_N; q=1; x=34; y=95;
[Item] ID=cliffEdge1_S; q=1; x=35; y=1;
[Item] ID=cliffEdge1_S; q=1; x=35; y=3;
[Item] ID=cliffEdge1_S; q=1; x=35; y=4;
[Item] ID=cliffEdge1_S; q=1; x=35; y=5;
[Item] ID=cliffEdge1_S; q=1; x=35; y=6;
[Item] ID=cliffEdge1_S; q=1; x=35; y=7;
[Item] ID=cliffEdge1_corner; q=1; r=-360; x=35; y=10;
[Item] ID=cliffEdge1_SW; q=1; r=-360; x=35; y=11;
[Item] ID=cliffEdge1_S; q=1; x=35; y=12;
[Item] ID=cliffEdge1_S; q=1; x=35; y=15;
[Item] ID=rocks1; q=5; x=35; y=24;
[Item] ID=rocks1; q=1; x=35; y=25;
[Item] ID=rubble; q=1; x=35; y=27;
[Item] ID=rubble; q=1; x=35; y=29;
[Item] ID=rubble; q=1; x=35; y=30;
[Item] ID=rubble; q=1; x=35; y=31;
[Item] ID=rocks1; q=1; x=35; y=33;
[Item] ID=cliffEdge1_NW; q=1; r=-360; x=35; y=58;
[Item] ID=cliffEdge1_E_top; q=1; x=35; y=59;
[Item] ID=cliffEdge1_E; q=1; x=35; y=60;
[Item] ID=cliffEdge1_E; q=1; x=35; y=61;
[Item] ID=cliffEdge1_E; q=1; x=35; y=62;
[Item] ID=cliffEdge1_E; q=1; x=35; y=63;
[Item] ID=cliffEdge1_SW; q=1; r=-360; x=35; y=64;
[Item] ID=debris; q=1; oX=0; oY=-16; x=35; y=65;
[Item] ID=debris; q=1; x=35; y=65;
[Item] ID=cliffEdge1_NW; q=1; r=-360; x=35; y=85;
[Item] ID=cliffEdge1_N; q=1; x=35; y=95;
[Item] ID=rubble; q=1; x=35; y=107;
[Item] ID=cliffEdge1_S; q=1; x=36; y=1;
[Item] ID=cliffEdge1_S; q=1; x=36; y=3;
[Item] ID=cliffEdge1_S; q=1; x=36; y=4;
[Item] ID=cliffEdge1_S; q=1; x=36; y=5;
[Item] ID=cliffEdge1_S; q=1; x=36; y=6;
[Item] ID=cliffEdge1_S; q=1; x=36; y=7;
[Item] ID=rubble; q=1; x=36; y=8;
[Item] ID=cliffEdge1_S; q=1; x=36; y=10;
[Item] ID=cliffEdge1_corner; q=1; x=36; y=12;
[Item] ID=cliffEdge1_SW; q=1; x=36; y=13;
[Item] ID=cliffEdge1_corner; q=1; x=36; y=15;
[Item] ID=cliffEdge1_SW; q=1; x=36; y=16;
[Item] ID=rubble; q=1; x=36; y=25;
[Item] ID=rubble; q=1; x=36; y=28;
[Item] ID=rubble; q=1; x=36; y=30;
[Item] ID=rubble; q=1; x=36; y=31;
[Item] ID=rubble; q=1; x=36; y=32;
[Item] ID=rubble; q=1; x=36; y=36;
[Item] ID=cliffEdge1_NW; q=1; r=-360; x=36; y=95;
[Item] ID=cliffEdge1_S; q=1; x=37; y=1;
[Item] ID=cliffEdge1_S; q=1; x=37; y=3;
[Item] ID=cliffEdge1_S; q=1; x=37; y=4;
[Item] ID=cliffEdge1_S; q=1; x=37; y=5;
[Item] ID=cliffEdge1_S; q=1; x=37; y=6;
[Item] ID=cliffEdge1_S; q=1; x=37; y=7;
[Item] ID=cliffEdge1_S; q=1; x=37; y=10;
[Item] ID=cliffEdge1_S; q=1; x=37; y=13;
[Item] ID=cliffEdge1_S; q=1; x=37; y=16;
[Item] ID=cliffEdge1_NW; q=1; x=37; y=21;
[Item] ID=cliffEdge1_W_top; q=1; x=37; y=22;
[Item] ID=cliffEdge1_W; q=1; x=37; y=23;
[Item] ID=cliffEdge1_W; q=1; x=37; y=24;
[Item] ID=cliffEdge1_W; q=1; x=37; y=25;
[Item] ID=cliffEdge1_W; q=1; x=37; y=26;
[Item] ID=cliffEdge1_W; q=1; x=37; y=27;
[Item] ID=cliffEdge1_W; q=1; x=37; y=28;
[Item] ID=cliffEdge1_W; q=1; x=37; y=29;
[Item] ID=cliffEdge1_W; q=1; x=37; y=30;
[Item] ID=cliffEdge1_W; q=1; x=37; y=31;
[Item] ID=cliffEdge1_W; q=1; x=37; y=32;
[Item] ID=cliffEdge1_W; q=1; x=37; y=33;
[Item] ID=cliffEdge1_W; q=1; x=37; y=34;
[Item] ID=cliffEdge1_W; q=1; x=37; y=35;
[Item] ID=cliffEdge1_W; q=1; x=37; y=36;
[Item] ID=cliffEdge1_W; q=1; x=37; y=37;
[Item] ID=cliffEdge1_SW; q=1; x=37; y=38;
[Item] ID=rubble; q=1; x=37; y=40;
[Item] ID=cliffEdge1_NW; q=1; x=37; y=60;
[Item] ID=cliffEdge1_W_top; q=1; x=37; y=61;
[Item] ID=cliffEdge1_W; q=1; x=37; y=62;
[Item] ID=cliffEdge1_W; q=1; x=37; y=63;
[Item] ID=cliffEdge1_SW; q=1; x=37; y=64;
[Item] ID=debris; q=1; r=-360; oX=0; oY=-16; x=37; y=65;
[Item] ID=debris; q=1; x=37; y=65;
[Item] ID=cliffEdge1_NW; q=1; r=360; x=37; y=85;
[Item] ID=travelPoint_0; q=1; r=-270; x=37; y=103;
[Item] ID=cliffEdge1_S; q=1; x=38; y=1;
[Item] ID=cliffEdge1_S; q=1; x=38; y=3;
[Item] ID=cliffEdge1_S; q=1; x=38; y=4;
[Item] ID=cliffEdge1_S; q=1; x=38; y=5;
[Item] ID=cliffEdge1_S; q=1; x=38; y=6;
[Item] ID=cliffEdge1_corner; q=1; r=360; x=38; y=7;
[Item] ID=cliffEdge1_SW; q=1; r=360; x=38; y=8;
[Item] ID=cliffEdge1_S; q=1; x=38; y=10;
[Item] ID=cliffEdge1_S_stairs; q=1; x=38; y=13;
[Item] ID=cliffEdge1_S; q=1; x=38; y=16;
[Item] ID=cliffEdge1_NW; q=1; x=38; y=20;
[Item] ID=cliffEdge1_corner2_top_W; q=1; x=38; y=21;
[Item] ID=cliffEdge1_NW; q=1; x=38; y=21;
[Item] ID=cliffEdge1_W_top; q=1; x=38; y=22;
[Item] ID=cliffEdge1_W; q=1; x=38; y=23;
[Item] ID=cliffEdge1_W; q=1; x=38; y=24;
[Item] ID=cliffEdge1_W; q=1; x=38; y=25;
[Item] ID=cliffEdge1_W; q=1; x=38; y=26;
[Item] ID=cliffEdge1_W; q=1; x=38; y=27;
[Item] ID=cliffEdge1_W; q=1; x=38; y=28;
[Item] ID=cliffEdge1_W; q=1; x=38; y=29;
[Item] ID=cliffEdge1_W; q=1; x=38; y=30;
[Item] ID=cliffEdge1_W; q=1; x=38; y=31;
[Item] ID=cliffEdge1_W; q=1; x=38; y=32;
[Item] ID=cliffEdge1_W; q=1; x=38; y=33;
[Item] ID=cliffEdge1_W; q=1; x=38; y=34;
[Item] ID=cliffEdge1_W; q=1; x=38; y=35;
[Item] ID=cliffEdge1_SW; q=1; x=38; y=36;
[Item] ID=cliffEdge1_corner; q=1; r=360; x=38; y=38;
[Item] ID=cliffEdge1_W; q=1; x=38; y=39;
[Item] ID=cliffEdge1_W; q=1; x=38; y=40;
[Item] ID=cliffEdge1_SW; q=1; x=38; y=41;
[Item] ID=cliffEdge1_N; q=1; x=38; y=60;
[Item] ID=cliffEdge1_S; q=1; x=38; y=64;
[Item] ID=rubble; q=1; x=38; y=65;
[Item] ID=cliffEdge1_NW; q=1; x=38; y=78;
[Item] ID=cliffEdge1_W_top; q=1; x=38; y=79;
[Item] ID=cliffEdge1_W; q=1; x=38; y=80;
[Item] ID=cliffEdge1_SW; q=1; x=38; y=81;
[Item] ID=cliffEdge1_N; q=1; x=38; y=85;
[Item] ID=cliffEdge1_S; q=1; x=39; y=1;
[Item] ID=cliffEdge1_S; q=1; x=39; y=3;
[Item] ID=cliffEdge1_S; q=1; x=39; y=4;
[Item] ID=cliffEdge1_S; q=1; x=39; y=5;
[Item] ID=cliffEdge1_S; q=1; x=39; y=6;
[Item] ID=cliffEdge1_S; q=1; x=39; y=8;
[Item] ID=cliffEdge1_S; q=1; x=39; y=10;
[Item] ID=cliffEdge1_corner; q=1; x=39; y=13;
[Item] ID=cliffEdge1_SW; q=1; x=39; y=14;
[Item] ID=cliffEdge1_corner; q=1; x=39; y=16;
[Item] ID=cliffEdge1_W; q=1; x=39; y=17;
[Item] ID=cliffEdge1_W; q=1; x=39; y=18;
[Item] ID=cliffEdge1_W; q=1; x=39; y=19;
[Item] ID=cliffEdge1_corner2; q=1; x=39; y=20;
[Item] ID=cliffEdge1_N; q=1; x=39; y=21;
[Item] ID=cliffEdge1_NW; q=1; x=39; y=22;
[Item] ID=cliffEdge1_W_top; q=1; x=39; y=23;
[Item] ID=cliffEdge1_W; q=1; x=39; y=24;
[Item] ID=cliffEdge1_W; q=1; x=39; y=25;
[Item] ID=cliffEdge1_W; q=1; x=39; y=26;
[Item] ID=cliffEdge1_W; q=1; x=39; y=27;
[Item] ID=cliffEdge1_W; q=1; x=39; y=28;
[Item] ID=cliffEdge1_W; q=1; x=39; y=29;
[Item] ID=cliffEdge1_W; q=1; x=39; y=30;
[Item] ID=cliffEdge1_W; q=1; x=39; y=31;
[Item] ID=cliffEdge1_W; q=1; x=39; y=32;
[Item] ID=cliffEdge1_SW; q=1; x=39; y=33;
[Item] ID=cliffEdge1_corner; q=1; r=360; x=39; y=36;
[Item] ID=cliffEdge1_W; q=1; x=39; y=37;
[Item] ID=cliffEdge1_W; q=1; x=39; y=38;
[Item] ID=cliffEdge1_W; q=1; x=39; y=39;
[Item] ID=cliffEdge1_SW; q=1; x=39; y=40;
[Item] ID=cliffEdge1_S; q=1; x=39; y=41;
[Item] ID=rubble; q=1; x=39; y=43;
[Item] ID=rocks1; q=6; x=39; y=52;
[Item] ID=cliffEdge1_NW; q=1; x=39; y=57;
[Item] ID=cliffEdge1_W_top; q=1; x=39; y=58;
[Item] ID=cliffEdge1_W; q=1; x=39; y=59;
[Item] ID=cliffEdge1_corner2; q=1; x=39; y=60;
[Item] ID=cliffEdge1_corner; q=1; x=39; y=64;
[Item] ID=cliffEdge1_SW; q=1; x=39; y=65;
[Item] ID=cliffEdge1_N; q=1; x=39; y=78;
[Item] ID=cliffEdge1_corner; q=1; x=39; y=81;
[Item] ID=cliffEdge1_SW; q=1; x=39; y=82;
[Item] ID=cliffEdge1_N; q=1; x=39; y=85;
[Item] ID=rubble; q=1; x=39; y=108;
[Item] ID=cliffEdge1_S; q=1; x=40; y=1;
[Item] ID=cliffEdge1_S; q=1; x=40; y=3;
[Item] ID=cliffEdge1_S; q=1; x=40; y=4;
[Item] ID=cliffEdge1_S; q=1; x=40; y=5;
[Item] ID=cliffEdge1_S; q=1; x=40; y=6;
[Item] ID=rubble; q=1; x=40; y=7;
[Item] ID=cliffEdge1_S; q=1; x=40; y=8;
[Item] ID=cliffEdge1_S; q=1; x=40; y=10;
[Item] ID=cliffEdge1_corner; q=1; x=40; y=14;
[Item] ID=cliffEdge1_W; q=1; x=40; y=15;
[Item] ID=cliffEdge1_W; q=1; x=40; y=16;
[Item] ID=cliffEdge1_W; q=1; x=40; y=17;
[Item] ID=cliffEdge1_W; q=1; x=40; y=18;
[Item] ID=cliffEdge1_W; q=1; x=40; y=19;
[Item] ID=cliffEdge1_W; q=1; x=40; y=20;
[Item] ID=cliffEdge1_corner2; q=1; x=40; y=21;
[Item] ID=cliffEdge1_N; q=1; x=40; y=22;
[Item] ID=cliffEdge1_corner; q=1; r=360; x=40; y=33;
[Item] ID=cliffEdge1_W; q=1; x=40; y=34;
[Item] ID=cliffEdge1_W; q=1; x=40; y=35;
[Item] ID=cliffEdge1_W; q=1; x=40; y=36;
[Item] ID=cliffEdge1_SW; q=1; x=40; y=37;
[Item] ID=cliffEdge1_S; q=1; x=40; y=40;
[Item] ID=cliffEdge1_S; q=1; x=40; y=41;
[Item] ID=rubble; q=1; x=40; y=42;
[Item] ID=cliffEdge1_NW; q=1; x=40; y=56;
[Item] ID=cliffEdge1_corner2_top_W; q=1; x=40; y=57;
[Item] ID=cliffEdge1_NW; q=1; x=40; y=58;
[Item] ID=cliffEdge1_W_top; q=1; x=40; y=59;
[Item] ID=cliffEdge1_W; q=1; x=40; y=60;
[Item] ID=cliffEdge1_SW; q=1; x=40; y=61;
[Item] ID=cliffEdge1_S; q=1; x=40; y=65;
[Item] ID=rubble; q=1; x=40; y=77;
[Item] ID=cliffEdge1_N; q=1; x=40; y=78;
[Item] ID=cliffEdge1_S; q=1; x=40; y=82;
[Item] ID=rubble; q=1; x=40; y=83;
[Item] ID=cliffEdge1_N; q=1; x=40; y=85;
[Item] ID=rocks1; q=1; x=40; y=87;
[Item] ID=cliffEdge1_NW; q=1; x=40; y=95;
[Item] ID=cliffEdge1_S; q=1; x=41; y=1;
[Item] ID=cliffEdge1_S; q=1; x=41; y=3;
[Item] ID=cliffEdge1_S; q=1; x=41; y=4;
[Item] ID=cliffEdge1_S; q=1; x=41; y=5;
[Item] ID=cliffEdge1_S; q=1; x=41; y=6;
[Item] ID=cliffEdge1_S; q=1; x=41; y=8;
[Item] ID=cliffEdge1_S_stairs; q=1; x=41; y=10;
[Item] ID=cliffEdge1_NW; q=1; x=41; y=11;
[Item] ID=cliffEdge1_W_top; q=1; x=41; y=12;
[Item] ID=cliffEdge1_W; q=1; x=41; y=13;
[Item] ID=cliffEdge1_W; q=1; x=41; y=14;
[Item] ID=cliffEdge1_SW; q=1; x=41; y=15;
[Item] ID=cliffEdge1_NW; q=1; x=41; y=21;
[Item] ID=cliffEdge1_corner2_top_W; q=1; x=41; y=22;
[Item] ID=rubble; q=1; x=41; y=27;
[Item] ID=rubble; q=1; x=41; y=34;
[Item] ID=cliffEdge1_S; q=1; x=41; y=37;
[Item] ID=rubble; q=1; x=41; y=38;
[Item] ID=cliffEdge1_S; q=1; x=41; y=40;
[Item] ID=cliffEdge1_S; q=1; x=41; y=41;
[Item] ID=rubble; q=1; x=41; y=42;
[Item] ID=cliffEdge1_NW; q=1; x=41; y=51;
[Item] ID=cliffEdge1_W_top; q=1; x=41; y=52;
[Item] ID=cliffEdge1_W; q=1; x=41; y=53;
[Item] ID=cliffEdge1_W; q=1; x=41; y=54;
[Item] ID=cliffEdge1_W; q=1; x=41; y=55;
[Item] ID=cliffEdge1_corner2; q=1; x=41; y=56;
[Item] ID=cliffEdge1_NW; q=1; x=41; y=57;
[Item] ID=cliffEdge1_corner2_top_W; q=1; x=41; y=58;
[Item] ID=cliffEdge1_corner; q=1; x=41; y=61;
[Item] ID=cliffEdge1_W; q=1; x=41; y=62;
[Item] ID=cliffEdge1_SW; q=1; x=41; y=63;
[Item] ID=cliffEdge1_S; q=1; x=41; y=65;
[Item] ID=debris; q=1; x=41; y=66;
[Item] ID=cliffEdge1_NW; q=1; r=-360; x=41; y=78;
[Item] ID=cliffEdge1_E_top; q=1; x=41; y=79;
[Item] ID=cliffEdge1_E; q=1; x=41; y=80;
[Item] ID=cliffEdge1_E; q=1; x=41; y=81;
[Item] ID=cliffEdge1_SW; q=1; r=-360; x=41; y=82;
[Item] ID=cliffEdge1_N; q=1; x=41; y=85;
[Item] ID=rubble; q=1; x=41; y=89;
[Item] ID=cliffEdge1_N; q=1; x=41; y=95;
[Item] ID=rubble; q=1; x=41; y=103;
[Item] ID=shoreEdge1; q=1; r=360; x=41; y=106;
[Item] ID=cliffEdge1_S; q=1; x=42; y=1;
[Item] ID=cliffEdge1_S; q=1; x=42; y=3;
[Item] ID=cliffEdge1_S; q=1; x=42; y=4;
[Item] ID=cliffEdge1_S; q=1; x=42; y=5;
[Item] ID=cliffEdge1_S; q=1; x=42; y=6;
[Item] ID=cliffEdge1_S; q=1; x=42; y=8;
[Item] ID=cliffEdge1_corner; q=1; r=360; x=42; y=10;
[Item] ID=cliffEdge1_corner2; q=1; x=42; y=11;
[Item] ID=cliffEdge1_corner; q=1; x=42; y=15;
[Item] ID=cliffEdge1_W; q=1; x=42; y=16;
[Item] ID=cliffEdge1_W; q=1; x=42; y=17;
[Item] ID=cliffEdge1_W; q=1; x=42; y=18;
[Item] ID=cliffEdge1_W; q=1; x=42; y=19;
[Item] ID=cliffEdge1_W; q=1; x=42; y=20;
[Item] ID=cliffEdge1_corner2; q=1; x=42; y=21;
[Item] ID=cliffEdge1_NW; q=1; x=42; y=24;
[Item] ID=cliffEdge1_W_top; q=1; x=42; y=25;
[Item] ID=cliffEdge1_W; q=1; x=42; y=26;
[Item] ID=cliffEdge1_W; q=1; x=42; y=27;
[Item] ID=cliffEdge1_W; q=1; x=42; y=28;
[Item] ID=cliffEdge1_SW; q=1; x=42; y=29;
[Item] ID=cliffEdge1_S; q=1; x=42; y=37;
[Item] ID=cliffEdge1_corner; q=1; r=-360; x=42; y=38;
[Item] ID=cliffEdge1_E; q=1; x=42; y=39;
[Item] ID=cliffEdge1_SW; q=1; r=-360; x=42; y=40;
[Item] ID=cliffEdge1_S; q=1; x=42; y=41;
[Item] ID=cliffEdge1_NW; q=1; x=42; y=47;
[Item] ID=cliffEdge1_W_top; q=1; x=42; y=48;
[Item] ID=cliffEdge1_W; q=1; x=42; y=49;
[Item] ID=cliffEdge1_W; q=1; x=42; y=50;
[Item] ID=cliffEdge1_corner2; q=1; x=42; y=51;
[Item] ID=cliffEdge1_NW; q=1; x=42; y=52;
[Item] ID=cliffEdge1_W_top; q=1; x=42; y=53;
[Item] ID=cliffEdge1_W; q=1; x=42; y=54;
[Item] ID=cliffEdge1_W; q=1; x=42; y=55;
[Item] ID=cliffEdge1_W; q=1; x=42; y=56;
[Item] ID=cliffEdge1_corner2; q=1; x=42; y=57;
[Item] ID=cliffEdge1_S; q=1; x=42; y=63;
[Item] ID=cliffEdge1_corner; q=1; x=42; y=65;
[Item] ID=cliffEdge1_SW; q=1; x=42; y=66;
[Item] ID=rubble; q=1; x=42; y=67;
[Item] ID=rocks1; q=1; x=42; y=75;
[Item] ID=debris; q=1; x=42; y=79;
[Item] ID=cliffEdge1_N; q=1; x=42; y=85;
[Item] ID=cliffEdge1_N; q=1; x=42; y=95;
[Item] ID=pebbles1; q=1; x=42; y=101;
[Item] ID=shoreEdge1; q=1; r=360; x=42; y=105;
[Item] ID=cliffEdge1_S; q=1; x=43; y=1;
[Item] ID=cliffEdge1_S; q=1; x=43; y=3;
[Item] ID=cliffEdge1_S; q=1; x=43; y=4;
[Item] ID=cliffEdge1_S; q=1; x=43; y=5;
[Item] ID=cliffEdge1_S; q=1; x=43; y=6;
[Item] ID=cliffEdge1_S; q=1; x=43; y=8;
[Item] ID=rubble; q=1; x=43; y=9;
[Item] ID=cliffEdge1_NW; q=1; x=43; y=10;
[Item] ID=cliffEdge1_W_top; q=1; x=43; y=11;
[Item] ID=cliffEdge1_W; q=1; x=43; y=12;
[Item] ID=cliffEdge1_W; q=1; x=43; y=13;
[Item] ID=cliffEdge1_W; q=1; x=43; y=14;
[Item] ID=cliffEdge1_W; q=1; x=43; y=15;
[Item] ID=cliffEdge1_W; q=1; x=43; y=16;
[Item] ID=cliffEdge1_W; q=1; x=43; y=17;
[Item] ID=cliffEdge1_SW; q=1; x=43; y=18;
[Item] ID=cliffEdge1_N; q=1; x=43; y=24;
[Item] ID=cliffEdge1_S; q=1; x=43; y=29;
[Item] ID=rubble; q=1; x=43; y=30;
[Item] ID=cliffEdge1_S; q=1; x=43; y=37;
[Item] ID=cliffEdge1_S; q=1; x=43; y=38;
[Item] ID=cliffEdge1_corner; q=1; r=-360; x=43; y=40;
[Item] ID=cliffEdge1_SW; q=1; r=-360; x=43; y=41;
[Item] ID=cliffEdge1_N; q=1; x=43; y=47;
[Item] ID=cliffEdge1_NW; q=1; x=43; y=48;
[Item] ID=cliffEdge1_W_top; q=1; x=43; y=49;
[Item] ID=cliffEdge1_W; q=1; x=43; y=50;
[Item] ID=cliffEdge1_W; q=1; x=43; y=51;
[Item] ID=cliffEdge1_corner2; q=1; x=43; y=52;
[Item] ID=cliffEdge1_corner; q=1; x=43; y=63;
[Item] ID=cliffEdge1_SW; q=1; x=43; y=64;
[Item] ID=cliffEdge1_S; q=1; x=43; y=66;
[Item] ID=debris; q=1; oX=0; oY=-16; x=43; y=67;
[Item] ID=stash_dirt_loot3; q=1; x=43; y=67;
[Item] ID=rubble; q=1; x=43; y=68;
[Item] ID=cliffEdge1_NW; q=1; x=43; y=70;
[Item] ID=cliffEdge1_W_top; q=1; x=43; y=71;
[Item] ID=cliffEdge1_SW; q=1; x=43; y=72;
[Item] ID=rubble; q=1; x=43; y=73;
[Item] ID=rubble; q=1; x=43; y=74;
[Item] ID=rubble; q=1; x=43; y=75;
[Item] ID=rubble; q=1; x=43; y=81;
[Item] ID=cliffEdge1_NW; q=1; x=43; y=84;
[Item] ID=cliffEdge1_corner2_top_W; q=1; x=43; y=85;
[Item] ID=rubble; q=1; x=43; y=88;
[Item] ID=rubble; q=1; x=43; y=94;
[Item] ID=cliffEdge1_N; q=1; x=43; y=95;
[Item] ID=shoreEdge1; q=1; r=-360; x=43; y=105;
[Item] ID=cliffEdge1_S; q=1; x=44; y=1;
[Item] ID=cliffEdge1_S; q=1; x=44; y=3;
[Item] ID=cliffEdge1_S; q=1; x=44; y=4;
[Item] ID=cliffEdge1_S; q=1; x=44; y=5;
[Item] ID=cliffEdge1_S; q=1; x=44; y=6;
[Item] ID=cliffEdge1_corner; q=1; r=360; x=44; y=8;
[Item] ID=cliffEdge1_W; q=1; x=44; y=9;
[Item] ID=cliffEdge1_corner2; q=1; x=44; y=10;
[Item] ID=cliffEdge1_corner; q=1; x=44; y=18;
[Item] ID=cliffEdge1_W; q=1; x=44; y=19;
[Item] ID=cliffEdge1_W; q=1; x=44; y=20;
[Item] ID=cliffEdge1_W; q=1; x=44; y=21;
[Item] ID=cliffEdge1_W; q=1; x=44; y=22;
[Item] ID=cliffEdge1_W; q=1; x=44; y=23;
[Item] ID=cliffEdge1_corner2; q=1; x=44; y=24;
[Item] ID=rubble; q=1; x=44; y=27;
[Item] ID=cliffEdge1_S; q=1; x=44; y=29;
[Item] ID=cliffEdge1_corner; q=1; r=-360; x=44; y=35;
[Item] ID=cliffEdge1_E; q=1; x=44; y=36;
[Item] ID=cliffEdge1_SW; q=1; r=-360; x=44; y=37;
[Item] ID=cliffEdge1_S; q=1; x=44; y=38;
[Item] ID=cliffEdge1_corner; q=1; r=-360; x=44; y=39;
[Item] ID=cliffEdge1_SW; q=1; r=-360; x=44; y=40;
[Item] ID=rubble; q=1; x=44; y=41;
[Item] ID=rubble; q=1; x=44; y=46;
[Item] ID=cliffEdge1_N; q=1; x=44; y=47;
[Item] ID=cliffEdge1_N; q=1; x=44; y=48;
[Item] ID=cliffEdge1_NW; q=1; x=44; y=49;
[Item] ID=cliffEdge1_W_top; q=1; x=44; y=50;
[Item] ID=cliffEdge1_W; q=1; x=44; y=51;
[Item] ID=cliffEdge1_W; q=1; x=44; y=52;
[Item] ID=cliffEdge1_W; q=1; x=44; y=53;
[Item] ID=cliffEdge1_W; q=1; x=44; y=54;
[Item] ID=cliffEdge1_W; q=1; x=44; y=55;
[Item] ID=cliffEdge1_W; q=1; x=44; y=56;
[Item] ID=cliffEdge1_SW; q=1; x=44; y=57;
[Item] ID=cliffEdge1_S; q=1; x=44; y=64;
[Item] ID=cliffEdge1_corner; q=1; x=44; y=66;
[Item] ID=cliffEdge1_W; q=1; x=44; y=67;
[Item] ID=cliffEdge1_W; q=1; x=44; y=68;
[Item] ID=cliffEdge1_W; q=1; x=44; y=69;
[Item] ID=cliffEdge1_corner2; q=1; x=44; y=70;
[Item] ID=cliffEdge1_corner; q=1; x=44; y=72;
[Item] ID=cliffEdge1_W; q=1; x=44; y=73;
[Item] ID=cliffEdge1_W; q=1; x=44; y=74;
[Item] ID=cliffEdge1_W; q=1; x=44; y=75;
[Item] ID=cliffEdge1_W; q=1; x=44; y=76;
[Item] ID=cliffEdge1_W; q=1; x=44; y=77;
[Item] ID=cliffEdge1_W; q=1; x=44; y=78;
[Item] ID=cliffEdge1_W; q=1; x=44; y=79;
[Item] ID=cliffEdge1_W; q=1; x=44; y=80;
[Item] ID=cliffEdge1_W; q=1; x=44; y=81;
[Item] ID=cliffEdge1_W; q=1; x=44; y=82;
[Item] ID=cliffEdge1_W; q=1; x=44; y=83;
[Item] ID=cliffEdge1_corner2; q=1; x=44; y=84;
[Item] ID=rubble; q=1; x=44; y=87;
[Item] ID=rubble; q=1; x=44; y=89;
[Item] ID=rubble; q=1; x=44; y=90;
[Item] ID=rubble; q=1; x=44; y=93;
[Item] ID=cliffEdge1_NW; q=1; x=44; y=94;
[Item] ID=cliffEdge1_corner2_top_W; q=1; x=44; y=95;
[Item] ID=rubble; q=1; x=44; y=99;
[Item] ID=rubble; q=1; x=44; y=100;
[Item] ID=cliffEdge1_S; q=1; x=45; y=1;
[Item] ID=cliffEdge1_S; q=1; x=45; y=3;
[Item] ID=cliffEdge1_S; q=1; x=45; y=4;
[Item] ID=cliffEdge1_S; q=1; x=45; y=5;
[Item] ID=cliffEdge1_S; q=1; x=45; y=6;
[Item] ID=rubble; q=1; x=45; y=14;
